title,image_url,category,era,size_and_description
「□成私印」銅印,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=37535&randomCode=2062616413,銅器,漢,長1.4公分 方形銅印，瓦鈕，印面帶有陰線邊欄，帶有右起順讀朱白文交錯之「□成私印」四字，「□成」為白文，「私印」為朱文。本印置於清乾隆朝「金薤留珍」之五篋其中「府」屜之中。「金薤留珍」乃乾隆朝時將內府所收的前代印記整理編次而成；包含銅官印221件，私印1070件，共1291件，存放於「東」、「壁」、「圖」、「書」、「府」五個黑地金漆龍紋屜匣中，並依各櫃所藏編製印譜。印譜目錄編次方式以官印為始，繼以私印，可能是承襲明顧從德《集古印譜》之編目方法。
「种惲私印」銅印,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=37540&randomCode=753444840,銅器,漢,長1.4公分 方形銅印，印鈕形狀已不清，似為動物形鈕。鈕上繫繩。印面帶有右起順讀白文「种惲私印」四字。本印置於清乾隆朝「金薤留珍」之五篋其中「府」屜之中。「金薤留珍」乃乾隆朝時將內府所收的前代印記整理編次而成；包含銅官印221件，私印1070件，共1291件，存放於「東」、「壁」、「圖」、「書」、「府」五個黑地金漆龍紋屜匣中，並依各櫃所藏編製印譜。印譜目錄編次方式以官印為始，繼以私印，可能是承襲明顧從德《集古印譜》之編目方法。
「季道」銅印,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=37545&randomCode=1217213406,銅器,漢,長1.2公分 方形銅印，瓦鈕繫繩，印面帶有右起橫讀白文「季道」兩字。本印置於清乾隆朝「金薤留珍」之五篋其中「府」屜之中。「金薤留珍」乃乾隆朝時將內府所收的前代印記整理編次而成；包含銅官印221件，私印1070件，共1291件，存放於「東」、「壁」、「圖」、「書」、「府」五個黑地金漆龍紋屜匣中，並依各櫃所藏編製印譜。印譜目錄編次方式以官印為始，繼以私印，可能是承襲明顧從德《集古印譜》之編目方法。
「柳星」銅印,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=37550&randomCode=1449097689,銅器,漢,長1.3公分 方形銅印，龜鈕，印面帶有右起橫讀白文「柳星」兩字。本印置於清乾隆朝「金薤留珍」之五篋其中「府」屜之中。「金薤留珍」乃乾隆朝時將內府所收的前代印記整理編次而成；包含銅官印221件，私印1070件，共1291件，存放於「東」、「壁」、「圖」、「書」、「府」五個黑地金漆龍紋屜匣中，並依各櫃所藏編製印譜。印譜目錄編次方式以官印為始，繼以私印，可能是承襲明顧從德《集古印譜》之編目方法。
「陸陽私印」銅印,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=37555&randomCode=66276440543,銅器,漢,長1.3公分 寬1.2公分 方形銅印，龜鈕繫繩，印面帶有右起順讀白文「陸陽私印」四字。此印為私印，置於清乾隆朝「金薤留珍」之五篋其中「府」屜之中。「金薤留珍」乃乾隆朝時將內府所收的前代印記整理編次而成；包含銅官印221件，私印1070件，共1291件，存放於「東」、「壁」、「圖」、「書」、「府」五個黑地金漆龍紋屜匣中，並依各櫃所藏編製印譜。印譜目錄編次方式以官印為始，繼以私印，可能是承襲明顧從德《集古印譜》之編目方法。
嬰祖丁鼎,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=128627&randomCode=628597004,銅器,商晚期至西周早期,高85.5公分 口徑59.4公分 深腹，折沿，立耳，柱足鼎。頸飾六組浮雕獸面紋，獸面圖樣分為兩式，中央皆有一道扉稜，雲雷紋襯地。柱足上有高浮雕卷角獸面紋及短扉棱，下有三道弦紋。全器狀況基本完好，腹壁局部及一足略有舊傷。器內壁有銘文三字「〔嬰〕。祖丁。」銘文首字為族氏銘文，舊釋作「倗」，象正面人形肩荷兩串海貝；現依據古文字考釋，改隸為「嬰」，象正面人形頸戴貝飾。
引作文父丁鼎,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=128640&randomCode=1538322747,銅器,商晚期至西周早期,高75.9公分 口徑54.5公分 鼎，三蹄足、雙立耳，鼓腹、最大徑近于腹中部；深腹、折唇、立耳微向外張，造型渾厚雄偉，為商晚期至西周早期銅鼎之特色。口沿下有一匝花紋裝飾，六道扉棱，分作二類六組，一類為正面所見歧尾式連身獸面紋，另一類則為相應於三足上方的垂尾獸面紋，空隙填飾一條小龍紋。足上端飾不連身獸面紋及三道弦紋。銘文三行八字：「引作文父丁□。臤鑊。 」
乃孫作祖己鼎,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=128656&randomCode=605425387,銅器,商晚期至西周早期,高81.8公分 此器為深腹，折沿，立耳，柱足鼎。器腹微微下垂具有西周早期的風格。頸飾六組高浮雕獸面紋，獸面中央有一道扉稜，雲雷紋襯地。柱足上有高浮雕扉稜獸面紋及三道弦紋。器壁厚，紋飾精細。器腹底有一補鑄痕。器內壁有銘文十一字：「乃孫乍祖己宗寶黹量匸（報）賓」。銘文內容採商人辭令，書風渾厚勁偉。此器為清宮舊藏，原儲於重華宮廚房。
亞醜方鼎,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=108103&randomCode=1375953315,銅器,商晚期至西周早期,通高23.7公分 高20.0公分 口徑長17.9公分 寬14.4公分 足徑長14.2公分 寬12.4公分 腹深9.8公分 方形器身，平折沿，直立耳，平底，柱足。器身有八道扉棱，器腹飾夔鳳紋及獸面紋，柱足飾變形蟬紋。此類方鼎流行於商代晚期至西周早期，與陜西寶雞金臺區長青村墓葬出土方鼎相似。銘文鑄於器內底。亞醜族氏銘文銅器多見，山東青州蘇埠屯商代晚期墓葬曾多次出土亞醜青銅器。
𠂤作□仲鼎,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=40909&randomCode=11448757,銅器,西周早期,通高20.1公分 腹深9.0公分 口徑長15.8公分 寬12.2公分 底徑長13.0公分 寬9.8公分 方鼎，盤口，立耳，平底，柱足，有棱脊。腹飾鳥紋，以雷紋為地，足飾蟬紋。外底似有範線。器內有銘兩行七字：「𠂤作□仲寶尊彝。」
𠂤作□仲鼎,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=40916&randomCode=1092365570,銅器,西周早期,通高20.0公分 口徑長15.2公分  寬12.1公分 底徑長12.9公分 寬9.8公分 腹深8.6公分 方形器身，平折沿，直立耳，平底，柱足。器身四隅有扉棱。器外壁飾夔鳳紋，足上飾變形蟬紋，器外底有輕淺的X形雙線加強筋。類似形制的方鼎見於陝西寶雞竹園溝墓地（BZM13:19）。銘文在器內壁，二行七字：「𠂤作□仲寶尊彝。」傳世〈𠂤作□仲鼎〉計有四件，本院藏有其中二件，尺寸、重量相近，另一件著錄於《寧壽鑑古》卷1頁27〈師鼎一〉（故銅2345）。
𢦚冊鼎,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=40922&randomCode=27953123050,銅器,商晚期,寬14.2公分 高18.1公分 圓鼎，侈口，立耳，柱足。腹飾獸面紋。口沿內側有銘二字：「𢦚。冊。」
瞿父癸鼎,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=40930&randomCode=73253278319,銅器,商晚期,寬17.1公分 高21.2公分 圓鼎，盤口，立耳，分襠，柱足。腹飾獸面紋。口沿內側有銘文三字：「瞿父癸。」
瞿父癸鼎,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=40935&randomCode=56050206183,銅器,商晚期,高21.1公分 圓鼎，盤口，立耳，深腹，柱足。腹飾獸面紋。外底有三角紋。鼎腹內壁有銘三字：「瞿父癸。」
雍鼎,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=40942&randomCode=412793405,銅器,西周晚期,通高15.3公分 口徑16.6公分 腹深8.5公分 腹圍50.8公分 圓鼎，盤口，立耳，柱足。腹飾重環紋、垂鱗紋，中央一道凸弦紋。器內壁有銘三行。
者夫甗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=365486&randomCode=343278554,銅器,西周早期,通高40.1公分 口徑26.4公分 腹深25.5公分 腹圍59.5公分 甗，上部雙立耳，耳作綯紋，深腹，口緣下飾獸面雷紋一道，下腹鬲式，飾獸面紋。內壁鑄銘文「者夫作祖丁寶尊彝□」
獸面紋簋,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=40950&randomCode=66612006577,銅器,西周,寬31.6公分 高18.1公分 口徑22.4公分 底徑17.8公分 圓簋，盤口，縮頸，鼓腹，圈足，耳作獸首形附珥，腹、足有棱脊。頸飾夔紋，中央有小獸首，腹飾獸面紋，足飾夔紋。外底有菱格紋。內底有銘二行。
獸帶紋甗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=40956&randomCode=1919957188,銅器,春秋,寬31.1公分 高38.7公分 甗，甑、鬲分離。甑，方形，侈口，立耳，直腹下縮，底有箄。鬲，方口，附耳，分襠，蹄足。甑腹飾蟠夔紋。
鄂侯簋,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=365337&randomCode=2062616413,銅器,西周晚期,通高13.3公分 口徑18.5公分 底徑20.8公分 腹深11.6公分 腹圍74.1公分 腹飾瓦紋，口及足均飾重環紋，圈足下有三足脫失痕，接處原有補綴，只一處殘存。兩耳作獸首形，有珥，左耳存範土，右耳斷補。器內底銘文兩行十六字：「鄂侯作王姞媵簋，王姞其萬年子孫永寶。」
芮公簋,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=1148451&randomCode=691020922,銅器,春秋早期,通高21.4公分 口徑19.1公分 底徑20.6公分 腹深11.9公分 腹圍78.0公分 帶蓋，圈狀捉手。器身斂口，鼓腹，腹兩側為獸首半環耳，獸角作螺狀，圈足外撇，下接小獸足。器足局部缺損。器和蓋飾瓦紋及竊曲紋，圈足飾垂鱗紋。銘文在蓋頂，計三行八字：「芮公作鑄從簋，永寶。」傳世芮公器群與梁帶村出土的芮國銅器多可比對，如此簋形制、紋飾皆近於梁帶村二十七號墓出土的六件銅簋，銘文同樣位於蓋頂，是特殊的鑄銘位置選擇。
「大吉羊」牙章,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=130711&randomCode=42534540465,雜項,待訂,寬3.0公分 通高8.3公分 象牙，獅鈕、方印，印面為圓形，陽文「大吉羊」三字。
「御賜松壽」石章,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=130718&randomCode=91719281493,雜項,待訂,長7.9公分 通寬4.0公分 通高4.6公分 石質，印形如山石狀。印面為橢圓形，中央為篆體陽文「御賜松壽」四字，兩側為雙龍紋。
「指墨」石章,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=130722&randomCode=68248546160,雜項,待訂,寬2.1公分 通高4.7公分 壽山石。方印、獅鈕，陽文加框「指墨」二字。邊款陰刻「壬戊五月欣甫刻」、「聚之」。
「叕紅軒」石章,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=130727&randomCode=70841405979,雜項,待訂,長2.0公分 寬0.9公分 通高6.0公分 壽山石，長方印、人形鈕，陽文加框「叕紅軒」三字。
「內廷供奉」石章,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=130730&randomCode=76337042084,雜項,待訂,長2.7公分 寬1.4公分 通高4.4公分 壽山石。方印、獅鈕，印面為圓形，陽文加框「內廷供奉」四字。
「仁甫氏」、「恭畫」石章,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=130736&randomCode=82219571866,雜項,待訂,長1.1公分 寬1.1公分 通高2.1公分 石章，作方柱體，兩端刻文，一端陽文「仁甫氏」，另一端陰文「恭畫」。
「御賜松壽」石章,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=130740&randomCode=51073179876,雜項,待訂,長1.8公分 寬0.8公分 通高3.7公分 壽山石，印鈕傷缺。長方印、有鈕，印面為橢圓形，陽文加框「御賜松壽」四字。
瑪瑙八瓣圓洗,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=168580&randomCode=65506477574,雜項,清 乾隆,通高5.0公分 口徑13.4公分 瑪瑙，灰白色透明，有黃紅相間斑紋。侈口，圓腹，圈足。器身作八瓣形，通身光潔無紋飾，器底琢「乾隆年製」四字楷款。
瑪瑙碗托,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=140441&randomCode=43905444175,雜項,清 乾隆,高3.9公分 口徑8.4公分 底徑7.7公分 瑪瑙質，茶色夾帶赭色斑紋。無底，近底部有一圈突邊，飾以繩紋。器壁琢獸首二，獸口啣環，並刻四字篆款「乾隆年製」。
瑪瑙葵瓣碗托,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=140446&randomCode=31370526082,雜項,清 乾隆,高4.8公分 口徑6.2公分 盤徑12.0公分 足徑6.0公分 瑪瑙質，淡茶色有灰色、白色斑。上為碗形，中間托盤平出，作葵花瓣式。底下為圈足，略高外撇，全器中空無底，內刻四字篆款「乾隆年製」。
瑪瑙荷葉水盛,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=144957&randomCode=22710788135,雜項,清 乾隆,長15.5公分 高9.8公分 厚4.8公分 灰青色瑪瑙。水盛用以貯水，為文房用具之一。器以蓮花、荷葉、魚裝飾。瑪瑙晶瑩剔透的質感，表現出池水粼粼的模樣。器底緣刻有「乾隆年製」篆書款。
青金石重刻石鼓,https://digitalarchive.npm.gov.twhttps://digitalarchive.npm.gov.tw/opendata/Image/GetImage?imageId=149313&randomCode=2034084568,雜項,清 乾隆,高6.8公分 徑9.0公分 底徑9.0公分 青金石，呈灰藍色。仿石鼓造型，口足上下均雕乳丁紋為飾，器腹光素無紋。此為石鼓第二面「乙」，鼓面上刻字「乙　○猷○○○○○宣天子謂公徒我其○○簡徒申?○除○具駕敺吾午?○其亞帥吾午?弓其○」附木座，未著錄。
